DATE,MEAN_TEMP,AVG_RAIN,AVG_SNOW,TOTAL_SNOW
20151118,3.6,27,0,0
20151119,3.9,0.2,0,0
20151120,6.3,1,0,0
20151121,4.6,0,0,0
20151122,5.3,7,0,0
20151123,3.6,7.5,0,0
20151124,0.8,1.5,0,0
20151125,-0.4,10.5,0,0
20151126,-6.1,0,0,0
20151127,-6.7,0,0,0
20151128,-3.3,0,0,0
20151129,-2.2,1,0,0
20151130,0.5,1,0,0
20151201,-1.7,0,0,0
20151202,3.5,7,0,0
20151203,-4.6,2.5,0,0
20151204,-5.6,0,0,0
20151205,-0.4,0,0,0
20151206,-2.6,0,0,0
20151207,-1.5,0,0,0
20151208,0.9,0,0,0
20151209,2,0,0,0
20151210,4.4,0.6,0,0
20151211,0.3,4.5,0,0
20151212,-1.2,0,0,0
20151213,-1.2,0,0,0
20151214,2.3,0.5,0,0
20151215,1.8,0.3,0,0
20151216,-4.4,0,0,0
20151217,-8.7,0,0,0
20151218,-5.7,0,0,0
20151219,-5.2,0,0,0
20151220,-1.9,0,0,0
20151221,-1.1,0,0,0
20151222,-1.5,0,0,0
20151223,1.1,0.1,0,0
20151224,-1.8,0,0,0
20151225,-4.3,0,0,0
20151226,-2.1,0,0,0
20151227,-6.5,0,0,0
20151228,-9.3,0,0,0
20151229,-7.6,0,0,0
20151230,-5.3,0,0,0
20151231,-1.9,0,0,0
20160101,-3.2,0,0,0
20160102,2.1,0,0,0
20160103,3.2,0,0,0
20160104,0.2,0,0,0
20160105,-4.7,0,0,0
20160106,-5.9,0,0,0
20160107,-6.5,0,0,0
20160108,-7.3,0,0,0
20160109,-5.7,0,0,0
20160110,-3.6,0,0,0
20160111,-8.2,0,0,0
20160112,-9.4,0,0,0
20160113,-8.4,0,0,0
20160114,-8.1,0,0,0
20160115,-7,0,0,0
20160116,-7.4,0,0,0
20160117,-3.7,0,0,0
20160118,-8.1,0,0,0
20160119,-16.7,0,0,0
20160120,-14.3,0,0,0
20160121,-11.4,0,0,0
20160122,-10.6,0,0,0
20160123,-14,0,0,0
20160124,-18.4,0,0,0
20160125,-13.4,0,0,0
20160126,-7.4,0,0,0
20160127,-4.3,0,0,0
20160128,-5.6,0,0,0
20160129,-3.2,2.6,0,0
20160130,-2.9,0,0,0
20160131,-5.3,0,0,0
20160201,-10.1,0,0,0
20160202,-10.3,0,0,0
20160203,-8,0,0,0
20160204,-4.3,0,0,0
20160205,-5.9,0,0,0
20160206,-7.3,0.6,0,0
20160207,-8.1,0,0,0
20160208,-4.4,1.9,0,0
20160209,-4,0.6,0,0
20160210,-4.6,0,0,0
20160211,1.2,0,0,0
20160212,6.8,8.6,0,0
20160213,7.9,11.1,0,0
20160214,-4.4,0.3,0,0
20160215,-10.3,0,0,0
20160216,-7.2,0.2,0,0
20160217,-5.1,0,0,0
20160218,-0.4,0,0,0
20160219,-1,0,0,0
20160220,-2.9,0,0,0
20160221,-5.1,0,0,0
20160222,-2.6,0,0,0
20160223,-2.2,0,0,0
20160224,-5.7,0,0,0
20160225,-5.7,0,0,0
20160226,-2.2,0,0,0
20160227,-1.8,3.5,0,0
20160228,-2.3,12.2,0,0
20160229,-8.9,0,0,0
20160301,-8.6,0,0,0
20160302,-2.5,0,0,0
20160303,1.9,0,0,0
20160304,-0.3,0,0,0
20160305,6.4,14.8,0,0
20160306,6.4,0,0,0
20160307,3.8,0,0,0
20160308,0.9,0,0,0
20160309,-3.7,0,0,0
20160310,-4.1,0,0,0
20160311,-5.1,0,0,0
20160312,-2.4,0,0,0
20160313,-0.3,0,0,0
20160314,-2.8,0.6,0,0
20160315,1.7,0,0,0
20160316,5.2,0,0,0
20160317,6.6,0,0,0
20160318,8.5,0,0,0
20160319,3.3,0,0,0
20160320,1.2,0,0,0
20160321,4.4,0,0,0
20160322,4.9,0,0,0
20160323,0,2.7,0,0
20160324,-0.8,0.2,0,0
20160325,0.3,0,0,0
20160326,0.5,0,0,0
20160327,3.1,0,0,0
20160328,6.1,0,0,0
20160329,8.8,0.1,0,0
20160330,8.2,0,0,0
20160331,8.7,0,0,0
20160401,6,0,0,0
20160402,10.9,0,0,0
20160403,5.5,1.9,0,0
20160404,5,0,0,0
20160405,9.1,0,0,0
20160406,9.5,2,0,0
20160407,10.4,24.8,0,0
20160408,10.5,0,0,0
20160409,11.8,0,0,0
20160410,3.5,1.1,0,0
20160411,2.2,0.4,0,0
20160412,8.7,0,0,0
20160413,10.6,0,0,0
20160414,11.7,0,0,0
20160415,10.8,0,0,0
20160416,13.1,18.8,0,0
20160417,7.6,8.4,0,0
20160418,7.3,5.4,0,0
20160419,8.3,0,0,0
20160420,10.4,0.3,0,0
20160421,10.2,21.4,0,0
20160422,14.1,0,0,0
20160423,10.8,0,0,0
20160424,6.7,0,0,0
20160425,13,0,0,0
20160426,8.3,0,0,0
20160427,3.5,0,0,0
20160428,5.4,0,0,0
20160429,10,0,0,0
20160430,12.5,0,0,0
20160501,16.5,0,0,0
20160502,17.7,0.9,0,0
20160503,11.6,5.3,0,0
20160504,9.8,3,0,0
20160505,14.3,0,0,0
20160506,13.8,1.1,0,0
20160507,11.6,0,0,0
20160508,13.1,0,0,0
20160509,14.6,0,0,0
20160510,8.5,23.5,0,0
20160511,12.1,1.4,0,0
20160512,14.5,0,0,0
20160513,9.1,0,0,0
20160514,10.4,0,0,0
20160515,15,2.5,0,0
20160516,11.2,4.5,0,0
20160517,15.2,0,0,0
20160518,16.4,0,0,0
20160519,15.5,0,0,0
20160520,13.1,0,0,0
20160521,12.4,0,0,0
20160522,13.7,0,0,0
20160523,16.1,0,0,0
20160524,13.6,4.5,0,0
20160525,15.2,0,0,0
20160526,15.4,0.1,0,0
20160527,15.6,0,0,0
20160528,17.5,0,0,0
20160529,15.8,0,0,0
20160530,17.3,0,0,0
20160531,17.1,0,0,0
20160601,13.1,0,0,0
20160602,13.7,0,0,0
20160603,18,0,0,0
20160604,15.7,0,0,0
20160605,13.3,0,0,0
20160606,15.2,0,0,0
20160607,16.3,0,0,0
20160608,16.5,0,0,0
20160609,15.7,0,0,0
20160610,17.4,0,0,0
20160611,20.2,0,0,0
20160612,19.7,9.5,0,0
20160613,15.1,0.1,0,0
20160614,16.3,14.4,0,0
20160615,17.4,8,0,0
20160616,17.2,0,0,0
20160617,18.5,0,0,0
20160618,19.8,0,0,0
20160619,18.6,0,0,0
20160620,18.8,0,0,0
20160621,17.7,0,0,0
20160622,16.4,10.4,0,0
20160623,20,0.1,0,0
20160624,17.1,11.9,0,0
20160625,16.5,0,0,0
20160626,16.8,0,0,0
20160627,17.5,0,0,0
20160628,17.8,0,0,0
20160629,18.4,0,0,0
20160630,20.9,9.9,0,0
20160701,20.7,59.3,0,0
20160702,19.6,17.9,0,0
20160703,18.7,0,0,0
20160704,16.2,99.9,0,0
20160705,17.7,98.8,0,0
20160706,14.8,22.3,0,0
20160707,19.3,0,0,0
20160708,21.9,0,0,0
20160709,21.8,0,0,0
20160710,21.4,0,0,0
20160711,22.2,0,0,0
20160712,21,2.6,0,0
20160713,21.8,0,0,0
20160714,18.5,19.1,0,0
20160715,17.8,0,0,0
20160716,16,81,0,0
20160717,18.7,6.2,0,0
20160718,19.1,0,0,0
20160719,17.6,0,0,0
20160720,17.3,0.2,0,0
20160721,17.3,0,0,0
20160722,18.4,0,0,0
20160723,21.8,0.3,0,0
20160724,22.9,0.2,0,0
20160725,23.2,0,0,0
20160726,23.4,0,0,0
20160727,22.6,0,0,0
20160728,23.9,0,0,0
20160729,22.1,0,0,0
20160730,24.1,0,0,0
20160731,22.7,13.5,0,0
20160801,22.2,11.4,0,0
20160802,21.2,0.5,0,0
20160803,21.2,0,0,0
20160804,20.9,0,0,0
20160805,21.1,0,0,0
20160806,22.3,0,0,0
20160807,23.1,8.9,0,0
20160808,22.1,0.2,0,0
20160809,20.5,0.3,0,0
20160810,23.4,0,0,0
20160811,24.3,0,0,0
20160812,24.4,0,0,0
20160813,25.1,0,0,0
20160814,23.9,0.7,0,0
20160815,22.7,0,0,0
20160816,21.9,2.4,0,0
20160817,21.2,0,0,0
20160818,22.2,0,0,0
20160819,22.5,0,0,0
20160820,21.9,0,0,0
20160821,21,1.4,0,0
20160822,20.5,0,0,0
20160823,20.4,0,0,0
20160824,21.1,0,0,0
20160825,21.8,4.4,0,0
20160826,13.9,35.4,0,0
20160827,13.9,0,0,0
20160828,14,152.5,0,0
20160829,12.6,32.6,0,0
20160830,13.4,7.3,0,0
20160831,13.7,2.4,0,0
20160901,19,0,0,0
20160902,16.8,1.4,0,0
20160903,17.7,1.6,0,0
20160904,18,30.6,0,0
20160905,19.4,8.2,0,0
20160906,19.5,0,0,0
20160907,17.8,0,0,0
20160908,17.1,4,0,0
20160909,16.7,4.2,0,0
20160910,17.5,0.1,0,0
20160911,17.2,2.7,0,0
20160912,16.1,0,0,0
20160913,15.5,0.4,0,0
20160914,16.9,1.2,0,0
20160915,17.1,0,0,0
20160916,17.6,0,0,0
20160917,14.9,18.9,0,0
20160918,14.7,5.1,0,0
20160919,12.7,15.9,0,0
20160920,12.6,0,0,0
20160922,12.8,0,0,0
20160923,12.7,0,0,0
20160924,14,0,0,0
20160925,15.8,0,0,0
20160926,14.9,0,0,0
20160927,16,3,0,0
20160928,14.5,3.2,0,0
20160929,10.9,1.6,0,0
20160930,14.6,0,0,0
20161001,13.6,0,0,0
20161002,14.8,0.1,0,0
20161003,19.6,7.1,0,0
20161004,12.7,1.1,0,0
20161005,13.9,21.5,0,0
20161006,12.5,0,0,0
20161007,13.2,3.9,0,0
20161008,12.5,3,0,0
20161009,6.4,0,0,0
20161010,7,0,0,0
20161011,9.3,0,0,0
20161012,7.8,0,0,0
20161013,9.2,0,0,0
20161014,8.8,0,0,0
20161015,10.7,0,0,0
20161016,10.5,0.6,0,0
20161017,12.5,0,0,0
20161018,10,0,0,0
20161019,12.8,0,0,0
20161020,9.9,3.3,0,0
20161021,9.5,0.8,0,0
20161022,10.9,3,0,0
20161023,5.1,11.2,0,0
20161024,6,0,0,0
20161025,8.4,20.7,0,0
20161026,8.6,0,0,0
20161027,8.2,0.1,0,0
20161028,8.4,0.5,0,0
20161029,4.4,1.4,0,0
20161030,3.4,0,0,0
20161031,4.1,0,0,0
20161101,-0.8,0,0,0
20161102,-0.8,0,0,0
20161103,3.2,0,0,0
20161104,7.3,0,0,0
20161105,9.4,0,0,0
20161106,4.2,7.8,0,0
20161107,8.2,1.6,0,0
20161108,3.2,1.5,0,0
20161109,-1.3,0,0,0
20161110,1.8,0,0,0
20161111,3.9,0,0,0
20161112,6.1,0,0,0
20161113,8.1,0,0,0
20161114,10.6,0,0,0
20161115,3.5,0,0,0
20161116,1.7,0,0,0
20161117,0.9,0,0,0
20161118,7,1.6,0,0
20161119,9.3,0.1,0,0
20161120,5.5,0,0,0
20161121,2.3,0,0,0
20161122,1.1,0.7,0,0
20161123,-2,0,0,0
20161124,-6.3,0,0,0
20161125,-4.2,0,0,0
20161126,-3.7,0,0,0
20161127,-0.4,0,0,0
20161128,-2.4,0,0,0
20161129,-3.2,0,0,0
20161130,2.3,0,0,0
20161201,0.3,0,0,0
20161202,-1.2,0,0,0
20161203,1.2,0,0,0
20161204,2.5,0,0,0
20161205,2.1,1.4,0,0
20161206,-5.1,0,0,0
20161207,-4.3,0,0,0
20161208,-3.3,0,0,0
20161209,-2.9,1,0,0
20161210,-7,0,0,0
20161211,-6.8,0,0,0
20161212,-0.4,0,0,0
20161213,0.4,0.1,0,0
20161214,-4.1,11,0,0
20161215,-8.4,0,0,0
20161216,-11.3,0,0,0
20161217,-0.1,0,0,0
20161218,0.9,0,0,0
20161219,1.7,0.1,0,0
20161220,0.4,0,0,0
20161221,1.1,19.2,0,0
20161222,4.1,15.8,0,0
20161223,-5,0,0,0
20161224,-4.1,0,0,0
20161225,-2,0,0,0
20161226,0.2,2.6,0,0
20161227,-5.4,1.8,0,0
20161228,-9.1,0,0,0
20161229,-7.7,0,0,0
20161230,-8.2,0,0,0
20161231,-2.4,0,0,0
20170101,-1.3,0,0,0
20170102,1.1,0,0,0
20170103,-0.6,0,0,0
20170104,-1.2,0,0,0
20170105,-3.2,2.9,0,0
20170106,-1.1,0,0,0
20170107,-1.4,0,0,0
20170108,1.1,0.2,0,0
20170109,-1.1,0.7,0,0
20170110,-6.6,0,0,0
20170111,-8.5,0,0,0
20170112,-5.9,0,0,0
20170113,-10.4,0,0,0
20170114,-13.4,0,0,0
20170115,-11.7,0,0,0
20170116,-10.3,0,0,0
20170117,-7.7,0,0,0
20170118,-4.7,0,0,0
20170119,-4.9,0,0,0
20170120,-7.7,10.1,0,0
20170121,-9.4,0,0,0
20170122,-11.7,0.1,0,0
20170123,-14,0,0,0
20170124,-12.3,0,0,0
20170125,-11.8,0,0,0
20170126,-7.7,0,0,0
20170127,-4.9,1.7,0,0
20170128,-5.7,0,0,0
20170129,-1.1,5.5,0,0
20170130,-6.1,1.1,0,0
20170131,-8.7,0,0,0
20170201,-7.3,0,0,0
20170202,-6.8,0,0,0
20170203,-4,0,0,0
20170204,-2,0,0,0
20170205,-1.6,0,0,0
20170206,-5.7,0,0,0
20170207,-7.6,0,0,0
20170208,-6.2,0,0,0
20170209,-9.1,0,0,0
20170210,-11.7,0,0,0
20170211,-10.6,0,0,0
20170212,-6.7,0,0,0
20170213,-5.4,0,0,0
20170214,-5.1,0,0,0
20170215,-1.8,0,0,0
20170216,3.7,0,0,0
20170217,1.5,2.8,0,0
20170218,-6.1,0,0,0
20170219,-2.6,0,0,0
20170220,-2.2,0,0,0
20170221,-5.1,0,0,0
20170222,-0.5,4.4,0,0
20170223,-3.9,0,0,0
20170224,-5.6,0,0,0
20170225,-2.5,0,0,0
20170226,-3.1,0,0,0
20170227,-2.6,0,0,0
20170228,1.3,0,0,0
20170301,1.2,1.5,0,0
20170302,-1.5,4.6,0,0
20170303,-1.6,0,0,0
20170304,0.1,0,0,0
20170305,1.5,0,0,0
20170306,-3.3,0.5,0,0
20170307,-6.1,0,0,0
20170308,-5.6,0,0,0
20170309,-1.8,0,0,0
20170310,-0.2,0,0,0
20170311,2.4,0,0,0
20170312,4.9,0,0,0
20170313,1.3,0,0,0
20170314,-3.6,0.4,0,0
20170315,-3,0,0,0
20170316,-0.9,0,0,0
20170317,0.8,0,0,0
20170318,4.2,0,0,0
20170319,2.9,0,0,0
20170320,4.1,0,0,0
20170321,-0.4,0.6,0,0
20170322,2.3,0,0,0
20170323,0.4,0,0,0
20170324,-0.2,0,0,0
20170325,-0.2,1.7,0,0
20170326,0.4,0.2,0,0
20170327,0.4,1.4,0,0
20170328,1.6,0,0,0
20170329,4,0,0,0
20170330,4.5,0,0,0
20170331,1,6.9,0,0
20170401,0.6,4.1,0,0
20170402,3.6,0,0,0
20170403,7.7,0,0,0
20170404,9.1,0,0,0
20170405,9,6.8,0,0
20170406,10,5.5,0,0
20170407,8.4,0,0,0
20170408,11.5,0,0,0
20170409,4.3,5.1,0,0
20170410,5.8,0,0,0
20170411,8.5,3.5,0,0
20170412,6.8,0,0,0
20170413,8.2,0,0,0
20170414,9.4,5.8,0,0
20170415,12.7,0,0,0
20170416,15.6,0,0,0
20170417,8.7,16.3,0,0
20170418,7.8,8.4,0,0
20170419,8.4,0,0,0
20170420,8.3,0.1,0,0
20170421,5.8,3.3,0,0
20170422,6.7,2.2,0,0
20170423,10.3,0,0,0
20170424,11.9,0,0,0
20170425,12.6,0,0,0
20170426,7.6,0,0,0
20170427,7,0,0,0
20170428,9.5,0,0,0
20170429,12.5,0,0,0
20170430,16.3,0,0,0
20130101,-4.7,3.1,4.9,10.9
20130102,-11.7,0,0,10.9
20130103,-13.2,0,0,10.1
20130104,-10.7,0,0,9.2
20130105,-7,0,0,7.5
20130106,-6.3,0,0,7.3
20130107,-5.1,0,0,7.1
20130108,-4.6,0,0,6.9
20130109,-9,0,0,6.4
20130110,-8.3,0,0,6.2
20130111,-3.2,0,0,6.1
20130112,0,0.1,0.1,6.1
20130113,-0.5,0,0,3.8
20130114,-2.1,0,0,3.4
20130115,-2.1,0,0,3.2
20130116,-2.6,0.3,0.5,3.6
20130117,-5.8,0,0,2.9
20130118,-4.4,0,0,2.8
20130119,0.5,0,0,2.8
20130120,1.6,0,0,2.3
20130121,2.2,16.5,0,1.7
20130122,3.8,0.5,0,0
20130123,1.8,1.5,0,0
20130124,-0.9,0.1,0.3,0.3
20130125,-9.1,0,0,0
20130126,-9.2,0,0,0
20130127,-7.3,0,0,0
20130128,-3.5,0,0,0
20130129,2.2,0,0,0
20130130,5.4,0,0,0
20130131,7.4,0,0,0
20130201,7.3,46.5,0,0
20130202,-1.1,0,0,0
20130203,-3.2,7.5,9,9
20130204,-0.8,7.4,7.7,16.5
20130205,-0.6,4.5,1.5,13.5
20130206,-1.5,2.1,1.6,15.1
20130207,-11.1,0,0,12.9
20130208,-11.5,0,0,12.7
20130209,-7.2,0,0,12.5
20130210,-4,1.2,1.2,13.4
20130211,-5.8,0,0,11.3
20130212,-3.8,0,0,10.3
20130213,-1.3,0,0,10
20130214,1.1,0,0,8.9
20130215,-1.2,0,0,6
20130216,-2.6,0,0,4.1
20130217,2.3,0,0,3.3
20130218,0.5,0,0,0.5
20130219,-2.9,0,0,0
20130220,-4.8,0,0,0
20130221,-1.7,0,0,0
20130222,0.5,3.9,3.9,3.9
20130223,-0.9,0,0,0
20130224,1.4,0,0,0
20130225,3.3,0,0,0
20130226,4.8,0,0,0
20130227,3.4,0,0,0
20130228,6.7,1,0,0
20130301,0.8,3,0,0
20130302,-0.8,0,0,0
20130303,0.4,0,0,0
20130304,3.1,0,0,0
20130305,3.7,0,0,0
20130306,7.9,0,0,0
20130307,8,0.5,0,0
20130308,8.5,0,0,0
20130309,13.2,0,0,0
20130310,1.2,0,0,0
20130311,4.2,0,0,0
20130312,7.5,3.5,0,0
20130313,5.2,11.5,0,0
20130314,4.1,0,0,0
20130315,4.6,0,0,0
20130316,6.3,0,0,0
20130317,8.2,7.5,0,0
20130318,8.3,1,0,0
20130319,8,0,0,0
20130320,2.8,0.1,0,0
20130321,1.5,0,0,0
20130322,3.4,0,0,0
20130323,5.4,0,0,0
20130324,5.1,0,0,0
20130325,2.8,0,0,0
20130326,4.4,0,0,0
20130327,7.5,0,0,0
20130328,7.3,0,0,0
20130329,5.4,0,0,0
20130330,4.9,0.2,0,0
20130331,6.3,0,0,0
20130401,9.2,0.5,0,0
20130402,7.2,8.5,0,0
20130403,7.9,0,0,0
20130404,12.6,0,0,0
20130405,14.6,0,0,0
20130406,7.5,14,0,0
20130407,5.1,1,0,0
20130408,8,1,0,0
20130409,6.2,0.5,0,0
20130410,5,1.5,0,0
20130411,5.5,0.5,0,0
20130412,6.9,0,0,0
20130413,11.4,0,0,0
20130414,8.3,3.5,0,0
20130415,7.5,0,0,0
20130416,13.2,0,0,0
20130417,14.8,0,0,0
20130418,12.3,0,0,0
20130419,9.8,0,0,0
20130420,6.6,9.5,0,0
20130421,9,0,0,0
20130422,11.4,0,0,0
20130423,11.2,5.5,0,0
20130424,12.3,0.1,0,0
20130425,9.3,4.5,0,0
20130426,11.7,0.1,0,0
20130427,12.8,0,0,0
20130428,16,0,0,0
20130429,13.5,21,0,0
20130430,13.4,0,0,0
20130501,13.2,1,0,0
20130502,12.4,1,0,0
20130503,12.6,0,0,0
20130504,13.9,0,0,0
20130505,14.3,0,0,0
20130506,14.6,0,0,0
20130507,18.7,0,0,0
20130508,19.4,0,0,0
20130509,18.1,2.5,0,0
20130510,14,22,0,0
20130511,17.9,0,0,0
20130512,19.1,1,0,0
20130513,21.6,0,0,0
20130514,20.2,0,0,0
20130515,19.4,0,0,0
20130516,22,0,0,0
20130517,20.2,0,0,0
20130518,17.7,14.5,0,0
20130519,16.6,19.5,0,0
20130520,14.4,0,0,0
20130521,17.7,0,0,0
20130522,19.7,0,0,0
20130523,22.1,0,0,0
20130524,21.3,0,0,0
20130525,24.7,0,0,0
20130526,23.9,0,0,0
20130527,19.7,56.5,0,0
20130528,18.9,11.5,0,0
20130529,16.1,2.5,0,0
20130530,19.2,0,0,0
20130531,21.3,0,0,0
20130601,21.7,0,0,0
20130602,23.5,0,0,0
20130603,21.3,0,0,0
20130604,22.8,0.2,0,0
20130605,24.8,0,0,0
20130606,25,0,0,0
20130607,25.7,0,0,0
20130608,26.4,0,0,0
20130609,27.4,0,0,0
20130610,27.5,0,0,0
20130611,23.7,7,0,0
20130612,20.5,6.5,0,0
20130613,23,0,0,0
20130614,24.6,0,0,0
20130615,24.6,0,0,0
20130616,22.5,0,0,0
20130617,22.3,0.5,0,0
20130618,21.7,12,0,0
20130619,24.3,0.1,0,0
20130620,25.8,0,0,0
20130621,26.6,0,0,0
20130622,25.1,0,0,0
20130623,22.9,0.3,0,0
20130624,23.5,0,0,0
20130625,25.1,0,0,0
20130626,24.5,0,0,0
20130627,25.1,0,0,0
20130628,25.5,1.5,0,0
20130629,27.2,0,0,0
20130630,27.7,0.2,0,0
20130701,27.1,0,0,0
20130702,24.3,51.5,0,0
20130703,25.2,0,0,0
20130704,24.9,32.5,0,0
20130705,25.6,1,0,0
20130706,25.2,0,0,0
20130707,24.9,3,0,0
20130708,24.3,68,0,0
20130709,24.5,6.5,0,0
20130710,25.3,1,0,0
20130711,24.6,14,0,0
20130712,23.6,74,0,0
20130713,24.2,165,0,0
20130714,24.1,23,0,0
20130715,26.5,3.5,0,0
20130716,26.9,1.5,0,0
20130717,24.2,18.5,0,0
20130718,25.1,26.5,0,0
20130719,26.8,0,0,0
20130720,27,1,0,0
20130721,26.8,0.5,0,0
20130722,26.4,84.5,0,0
20130723,25.7,56.5,0,0
20130724,24.7,11.5,0,0
20130725,26,0,0,0
20130726,26.5,0,0,0
20130727,26.2,0.2,0,0
20130728,25.3,11,0,0
20130729,26.5,3.5,0,0
20130730,26.3,9.5,0,0
20130731,26.4,8.5,0,0
20130801,28,0,0,0
20130802,27.4,7.5,0,0
20130803,28.9,0.1,0,0
20130804,28.3,4.5,0,0
20130805,27.7,7,0,0
20130806,26.4,45,0,0
20130807,28.7,0,0,0
20130808,29.3,0,0,0
20130809,29.2,0,0,0
20130810,28,2,0,0
20130811,28.7,0,0,0
20130812,29.3,0,0,0
20130813,29,0,0,0
20130814,28.6,0,0,0
20130815,28.7,0,0,0
20130816,28.7,4.5,0,0
20130817,28.7,0,0,0
20130818,28.3,13,0,0
20130819,28.2,6,0,0
20130820,27.4,0,0,0
20130821,28.8,0,0,0
20130822,29.3,0,0,0
20130823,25.7,35,0,0
20130824,26.6,0,0,0
20130825,27.1,0,0,0
20130826,27,0,0,0
20130827,25.6,0,0,0
20130828,26.4,0,0,0
20130829,25.5,21.5,0,0
20130830,25.1,0,0,0
20130831,24,2.5,0,0
20130901,23.5,0,0,0
20130902,22.4,0,0,0
20130903,21.7,0,0,0
20130904,22,0,0,0
20130905,21.2,0,0,0
20130906,20.8,0,0,0
20130907,21.9,0,0,0
20130908,22.9,0,0,0
20130909,23,0,0,0
20130910,22,11.5,0,0
20130911,20.1,36.5,0,0
20130912,23,0.5,0,0
20130913,22.9,50,0,0
20130914,23.1,11.5,0,0
20130915,23.4,0,0,0
20130916,20.9,0,0,0
20130917,22.6,0,0,0
20130918,24.4,0,0,0
20130919,24.7,0,0,0
20130920,23.4,0,0,0
20130921,23.8,0,0,0
20130922,23.1,0,0,0
20130923,23.8,0,0,0
20130924,22,4.5,0,0
20130925,19.5,0,0,0
20130926,17.3,0,0,0
20130927,17.9,0,0,0
20130928,17.4,4,0,0
20130929,17.2,19,0,0
20130930,20.7,1,0,0
20131001,21.6,0,0,0
20131002,19.4,0,0,0
20131003,16.3,0,0,0
20131004,17.4,0,0,0
20131005,20,0,0,0
20131006,20.8,0,0,0
20131007,22.8,0,0,0
20131008,20,3,0,0
20131009,20.5,0,0,0
20131010,21.1,0,0,0
20131011,18.1,6.5,0,0
20131012,16.4,0,0,0
20131013,17.3,0,0,0
20131014,18.3,0,0,0
20131015,12,3.5,0,0
20131016,11.2,0,0,0
20131017,12.4,0,0,0
20131018,13.6,0,0,0
20131019,14.6,0,0,0
20131020,16.7,0,0,0
20131021,16.2,0,0,0
20131022,15.9,0,0,0
20131023,16.2,0,0,0
20131024,13.1,0,0,0
20131025,9.3,0,0,0
20131026,10,0,0,0
20131027,11.4,0,0,0
20131028,11.6,0,0,0
20131029,12.7,0.5,0,0
20131030,10.5,0,0,0
20131031,11.7,0,0,0
20131101,14.8,0,0,0
20131102,11.6,7.5,0,0
20131103,11.9,0,0,0
20131104,12.6,0,0,0
20131105,12.3,0,0,0
20131106,12.2,1,0,0
20131107,12.2,0.1,0,0
20131108,9,0,0,0
20131109,11.6,5.5,0,0
20131110,5.5,0,0,0
20131111,2.6,0,0,0
20131112,3.4,0,0,0
20131113,4.8,0,0,0
20131114,6.7,1,0,0
20131115,8.2,2,0,0
20131116,7,2,0,0
20131117,5.2,1,0,0
20131118,1.1,0,0,0
20131119,1.1,0,0,0
20131120,1.5,0,0,0
20131121,2.6,0,0,0
20131122,4.6,0,0,0
20131123,7.1,0,0,0
20131124,7.3,14,0,0
20131125,4.7,9.5,0,0
20131126,2.1,1.5,0,0
20131127,0,1.7,0,0
20131128,-3.8,0,0,0
20131129,-0.7,0,0,0
20131130,5.3,0,0,0
20131201,4.5,0,0,0
20131202,3.9,0,0,0
20131203,6.7,0,0,0
20131204,5.5,0,0,0
20131205,5.5,0,0,0
20131206,3,0,0,0
20131207,6.2,0.1,0,0
20131208,4.2,0,0,0
20131209,3.8,14,0,0
20131210,0.3,0,0,0
20131211,-1.7,2.6,3.3,3.3
20131212,-3.2,4.1,4.4,5.8
20131213,-6.8,0,0,5.4
20131214,-4.9,1.1,0.8,5.6
20131215,-4.4,0,0,5.3
20131216,-3.6,0,0,4.1
20131217,-0.3,0,0,4
20131218,2.2,0.8,1.9,3.4
20131219,-3.5,0.3,0.9,2.6
20131220,-4,0,0,0.7
20131221,-3.1,0,0,0
20131222,-2.1,0,0,0
20131223,-1.1,0,0,0
20131224,-1.6,0,0,0
20131225,-0.5,0,0,0
20131226,-0.5,1.6,1.7,1.7
20131227,-6.8,0,0,0.5
20131228,-6.5,0,0,0.4
20131229,-2.9,0.1,0.1,0.3
20131230,2.2,0,0,0.1
20131231,3.8,0,0,0
20140101,4,0,0,0
20140102,1.5,0,0,0
20140103,2.3,0,0,0
20140104,-0.1,0,0,0
20140105,-0.8,0,0,0
20140106,0.8,0,0,0
20140107,3,0,0,0
20140108,0.5,0,0,0
20140109,-7.8,0,0,0
20140110,-4.7,0,0,0
20140111,-1.7,0,0,0
20140112,-2.4,0,0,0
20140113,-6.2,0,0,0
20140114,-4.3,0,0,0
20140115,-2.9,0,0,0
20140116,0.1,0,0,0
20140117,-0.1,0,0,0
20140118,-2.2,0,0,0
20140119,-2.6,0,0,0
20140120,-1.5,5.3,5.3,5.3
20140121,-5.5,0.7,0.8,6.1
20140122,-3.9,0,0,4.5
20140123,-0.8,0,0,3.8
20140124,3,0,0,2.5
20140125,4.2,3,0,0
20140126,-2.1,0,0,0
20140127,0.2,0,0,0
20140128,1.5,0.5,0,0
20140129,2.2,0,0,0
20140130,4,3.5,0,0
20140131,1.3,0,0,0
20140201,4.9,11,0,0
20140202,4.9,0.5,0,0
20140203,-3.5,0,0,0
20140204,-7.4,0,0,0
20140205,-4.8,0,0,0
20140206,-1.3,0,0,0
20140207,2.4,0,0,0
20140208,0.2,4.3,5.8,5.8
20140209,-1.6,0.2,0.2,5.8
20140210,-0.1,0.2,0.5,4
20140211,0.2,0,0,0
20140212,1.2,0,0,0
20140213,1.9,0,0,0
20140214,2.7,0,0,0
20140215,2.7,0,0,0
20140216,2.8,0,0,0
20140217,4.2,0,0,0
20140218,2.5,0,0,0
